"V01.00.000"
"$_Languages"
"9(1) Englisch (USA)";"7(1) Deutsch (Deutschland)";"513(1) Key"
" FM, Falsches Werkzeug am Entladeplatz Bez.und Duplo nicht gleich";" FM, Falsches Werkzeug am Entladeplatz Bez.und Duplo nicht gleich";""
" FM, Übertragungsfehler TDS <-> Datenträger";" FM, Übertragungsfehler TDS <-> Datenträger";""
" FM, TDS-Station nicht betriebsbereit";" FM, TDS-Station nicht betriebsbereit";""
" FM, Wzg-Datenträger nicht im Lesebereich";" FM, Wzg-Datenträger nicht im Lesebereich";""
" FM, Platz ist bereits leer";" FM, Platz ist bereits leer";""
" FM, Werkzeug ist bereits beladen";" FM, Werkzeug ist bereits beladen";""
" FM, Platz kann nicht beladen werden        ";" FM, Platz kann nicht beladen werden        ";""
" Beim Format 4SFD02 die Werkzeuggrundorientierung aktivieren!!";" Beim Format 4SFD02 die Werkzeuggrundorientierung aktivieren!!";""
" Beim Maschinentyp DMx160x müssen Halblätze rechts/links mit oben/unten vertauscht werden ";" Beim Maschinentyp DMx160x müssen Halblätze rechts/links mit oben/unten vertauscht werden ";""
" und die Anwenderdaten 2 und 3 sind nicht vorhanden";" und die Anwenderdaten 2 und 3 sind nicht vorhanden";""
" Bei allen anderen Maschinen werden die Halbplätze oben und unten immer auf 1 geschrieben";" Bei allen anderen Maschinen werden die Halbplätze oben und unten immer auf 1 geschrieben";""
"Der Platztyp auch auf 1 da bei Kettenmagazinen immer nur Typ 1 vorhanden; nur wenn er Null ist";"Der Platztyp auch auf 1 da bei Kettenmagazinen immer nur Typ 1 vorhanden; nur wenn er Null ist";""
" Balluff Eingangs- und Ausgangswörter 160-189";" Balluff Eingangs- und Ausgangswörter 160-189";""
" Statusbyte Balluff";" Statusbyte Balluff";""
" Eingangsbitleiste";" Eingangsbitleiste";""
" Eingangs- und Ausgangswörter 160-175";" Eingangs- und Ausgangswörter 160-175";""
" Statusbyte Bilz";" Statusbyte Bilz";""
" Eingangsbitleiste Bilz";" Eingangsbitleiste Bilz";""
"Auf dem Chip stehen keine Zulassigen Stringwerte";"Auf dem Chip stehen keine Zulassigen Stringwerte";""
" TDS - Beladen oder Entladen laeuft";" TDS - Beladen oder Entladen laeuft";""
" erster Paketdurchlauf *";" erster Paketdurchlauf *";""
" Rücksetzen Datenverteiler";" Rücksetzen Datenverteiler";""
" FB94 Request";" FB94 Request";""
" gespeicherte Ausgabe-Bitleiste Balluff";" gespeicherte Ausgabe-Bitleiste Balluff";""
" gespeicherte Ausgabe-Bitleiste Bilz";" gespeicherte Ausgabe-Bitleiste Bilz";""
" Abbruch durch Bediener oder Fehler";" Abbruch durch Bediener oder Fehler";""
" Fehler steht";" Fehler steht";""
" MSST: Taste Reset";" MSST: Taste Reset";""
" U     ""M_Handbetrieb""             // BA Hand";" U     ""M_Handbetrieb""             // BA Hand";""
" Wz ungleich";" Wz ungleich";""
" Taste T_Out";" Taste T_Out";""
" EABR";" EABR";""
" Start Datenverteiler schreiben von TDS";" Start Datenverteiler schreiben von TDS";""
" Start Datenverteiler lesen von TDS";" Start Datenverteiler lesen von TDS";""
" Start Datenverteiler loeschen beim Entladen";" Start Datenverteiler loeschen beim Entladen";""
" Magazinposition lesen für TDS";" Magazinposition lesen für TDS";""
"      R     #Req_DatVert                // FB94 Request                //wenn nicht auskommentiert und bei Beladen abgebrochen";"      R     #Req_DatVert                // FB94 Request                //wenn nicht auskommentiert und bei Beladen abgebrochen";""
"  WZ wird nicht aus Werkzeugliste gelöscht, da req. zurückgesetzt";"  WZ wird nicht aus Werkzeugliste gelöscht, da req. zurückgesetzt";""
" 702438 ""MEL, Keine Werte (DB229/Wizzard)od. Pos_length/radiusDB228 eingetragen""";" 702438 ""MEL, Keine Werte (DB229/Wizzard)od. Pos_length/radiusDB228 eingetragen""";""
"702439 ""MEL, _TDS_KONV_ERROR9""";"702439 ""MEL, _TDS_KONV_ERROR9""";""
"702439 ""MEL, _TDS_KONV_ERROR10""";"702439 ""MEL, _TDS_KONV_ERROR10""";""
" Schrittzähler";" Schrittzähler";""
" Testbits";" Testbits";""
" Fehlerstatus FB94 gespeichert";" Fehlerstatus FB94 gespeichert";""
" Fehlerstatus Datenübertragung";" Fehlerstatus Datenübertragung";""
" Fehlernummer Bilz";" Fehlernummer Bilz";""
" Grundstellung TDS Balluff/Bilz";" Grundstellung TDS Balluff/Bilz";""
" GR-Bit: Grundstellung  Bit 2";" GR-Bit: Grundstellung  Bit 2";""
" Reset-Bit Grundstellung Bit 2";" Reset-Bit Grundstellung Bit 2";""
" Statusbyte BILZ";" Statusbyte BILZ";""
" Rücksetzen Grundstellungs-/Resetbit";" Rücksetzen Grundstellungs-/Resetbit";""
" TDS BALLUFF";" TDS BALLUFF";""
" Bit 7: BB-Bit: Betriebsbereit ";" Bit 7: BB-Bit: Betriebsbereit ";""
" GR-Bit: Grundstellung";" GR-Bit: Grundstellung";""
" TDS BILZ";" TDS BILZ";""
" Bit 7: ON-Bit: Betriebsbereit ";" Bit 7: ON-Bit: Betriebsbereit ";""
" RESET-Bit: Grundstellung";" RESET-Bit: Grundstellung";""
" Rücksetzen GR-Bit: Grundstellung";" Rücksetzen GR-Bit: Grundstellung";""
" gespeicherte Ausgabe-Bitleiste";" gespeicherte Ausgabe-Bitleiste";""
" Rücksetzen Reset-Bit: Grundstellung";" Rücksetzen Reset-Bit: Grundstellung";""
"E_T_IN";"E_T_IN";""
" Start TDS lesen zum Beladen";" Start TDS lesen zum Beladen";""
" Warten auf TDS gelesen";" Warten auf TDS gelesen";""
" Start NC Lesen zum vgl oder Konvert";" Start NC Lesen zum vgl oder Konvert";""
"      S     #Anf_Konvert_beladen";"      S     #Anf_Konvert_beladen";""
"      S     #Anf_NC_lesen_entladen      //nur lesen nicht entladen ";"      S     #Anf_NC_lesen_entladen      //nur lesen nicht entladen ";""
"4";"4";""
" Start der Konvertierung vgl ";" Start der Konvertierung vgl ";""
"nur lesen nicht entladen ";"nur lesen nicht entladen ";""
" Werkzeug und Duplonummer gleich ??";" Werkzeug und Duplonummer gleich ??";""
" Warten auf Taste T_IN und T_OUT gleichzeitig für Überschreiben";" Warten auf Taste T_IN und T_OUT gleichzeitig für Überschreiben";""
" oder   Abbruch";" oder   Abbruch";""
" Wz ist gleich";" Wz ist gleich";""
" Warten auf Konvertierung beendet";" Warten auf Konvertierung beendet";""
" Start Nc schreiben und beladen";" Start Nc schreiben und beladen";""
" Warten auf NC geschrieben ";" Warten auf NC geschrieben ";""
" WZ Gesperrt im Status Word ";" WZ Gesperrt im Status Word ";""
" Qittung Beladen ";" Qittung Beladen ";""
"E_T_OUT";"E_T_OUT";""
" Warten auf Magazinposition gelesen";" Warten auf Magazinposition gelesen";""
" Start NC-Daten lesen zum Entladen";" Start NC-Daten lesen zum Entladen";""
" Simatic String max.Länge auf 32 schreiben";" Simatic String max.Länge auf 32 schreiben";""
" (ansonsten NC kann Sting nicht lesen)";" (ansonsten NC kann Sting nicht lesen)";""
" Warten auf NC gelesen";" Warten auf NC gelesen";""
"-- Warten TDS lesen zum vergleichen";"-- Warten TDS lesen zum vergleichen";""
" Werkzeug und Duplonummer vergleichen";" Werkzeug und Duplonummer vergleichen";""
"Option Überschreiben möglich";"Option Überschreiben möglich";""
"      S     ""M_Siro_db137""";"      S     ""M_Siro_db137""";""
" Start der Konvertierung";" Start der Konvertierung";""
"      UN    ""M_Siro_db137""";"      UN    ""M_Siro_db137""";""
"16";"16";""
"-- Start TDS schreiben";"-- Start TDS schreiben";""
" Warten auf TDS geschrieben";" Warten auf TDS geschrieben";""
" Start Werkzeug aus NC löschen";" Start Werkzeug aus NC löschen";""
"Entladen über NC";"Entladen über NC";""
"      U     ""M_TDS_WZ_NC_DELET""";"      U     ""M_TDS_WZ_NC_DELET""";""
"      SPBN  x23";"      SPBN  x23";""
" Warten Werkzeug aus NC gelöscht";" Warten Werkzeug aus NC gelöscht";""
" Warten auf Quittierung an der Beladestation";" Warten auf Quittierung an der Beladestation";""
" Kopf 1 anwaehlen";" Kopf 1 anwaehlen";""
" Balluff Codeträger lesen";" Balluff Codeträger lesen";""
" Bilz Codeträger lesen";" Bilz Codeträger lesen";""
"   --> Anwahl Schreib-Lesekopf nicht nötig (default/Voreinstellung)";"   --> Anwahl Schreib-Lesekopf nicht nötig (default/Voreinstellung)";""
"      L     2#11";"      L     2#11";""
"      T     ""DB_TDS"".Kommandobyte_OUT   // Anwahl Tool (Schreib/Lese-Kopf) = 0x03";"      T     ""DB_TDS"".Kommandobyte_OUT   // Anwahl Tool (Schreib/Lese-Kopf) = 0x03";""
"      L     0";"      L     0";""
"      T     ""DB_TDS"".Anfangsadresse_OUT_Low    // Schreib/Lese-Kopf 1 anwaehlen = 0x00";"      T     ""DB_TDS"".Anfangsadresse_OUT_Low    // Schreib/Lese-Kopf 1 anwaehlen = 0x00";""
" Befehl lesen Codeträger";" Befehl lesen Codeträger";""
" Code ist gelesen";" Code ist gelesen";""
" Bit 3: AF-Bit: Fehler ";" Bit 3: AF-Bit: Fehler ";""
" Bit 7: BB-Bit: betriebsbereit ";" Bit 7: BB-Bit: betriebsbereit ";""
" Bit 0: CP-Bit: Codeträger im Schreib-/Lesebereich ";" Bit 0: CP-Bit: Codeträger im Schreib-/Lesebereich ";""
" Bit 1: AA-Bit: Auftrag Anfang ";" Bit 1: AA-Bit: Auftrag Anfang ";""
" Ausgabetelegramm:  Bytes vom Codeträger lesen";" Ausgabetelegramm:  Bytes vom Codeträger lesen";""
" Befehl: Codeträger lesen";" Befehl: Codeträger lesen";""
" Anfangsadresse Low / High Byte";" Anfangsadresse Low / High Byte";""
" #Chiplaengegedreht          // Anzahl Bytes ";" #Chiplaengegedreht          // Anzahl Bytes ";""
" AV-Bit: Auftrag Start";" AV-Bit: Auftrag Start";""
" AV-Bit setzen";" AV-Bit setzen";""
" Datenübernahme Teil 1";" Datenübernahme Teil 1";""
" Letzter Teil der Datenübernahme wenn :1";" Letzter Teil der Datenübernahme wenn :1";""
" Datenübernahme Teil 2";" Datenübernahme Teil 2";""
" Datenübernahme Teil 1 ( 31 Datenbytes )";" Datenübernahme Teil 1 ( 31 Datenbytes )";""
" Bit 2: AE-Bit: Auftrag Ende ";" Bit 2: AE-Bit: Auftrag Ende ";""
" Datenübernahme Teil 1 ( 31 Datenbytes ), wenn AE-Bit 1";" Datenübernahme Teil 1 ( 31 Datenbytes ), wenn AE-Bit 1";""
" #AnzahlBytes";" #AnzahlBytes";""
" Bit 5: TO-Bit: Toggle-Bit Out";" Bit 5: TO-Bit: Toggle-Bit Out";""
" #Chiplaenge";" #Chiplaenge";""
" Pointer 1.Datenbyte Ausgangspuffer";" Pointer 1.Datenbyte Ausgangspuffer";""
" maximale Anzahl Bytes pro Übertragung";" maximale Anzahl Bytes pro Übertragung";""
" Pointer 1.Byte Datenpuffer";" Pointer 1.Byte Datenpuffer";""
" letztes Datenbyte Eingangspuffer";" letztes Datenbyte Eingangspuffer";""
" Loeschen AV-Bit kein Invertieren des TI-Bits";" Loeschen AV-Bit kein Invertieren des TI-Bits";""
" TI-Bit invertieren";" TI-Bit invertieren";""
" TI-Bit: Togglebit IN";" TI-Bit: Togglebit IN";""
" Warten auf Quittung der Datenträgerstation";" Warten auf Quittung der Datenträgerstation";""
" Schrittzähler zurücksetzen";" Schrittzähler zurücksetzen";""
" Bit 3: KERR-Bit: Fehler ";" Bit 3: KERR-Bit: Fehler ";""
" Bit 7: On-Bit: betriebsbereit ";" Bit 7: On-Bit: betriebsbereit ";""
" Bit 1: KST-Bit: Kommando Start";" Bit 1: KST-Bit: Kommando Start";""
" Ausgabetelegramm Maschine --> TDS :  Bytes vom Codeträger lesen ";" Ausgabetelegramm Maschine --> TDS :  Bytes vom Codeträger lesen ";""
" Datenträger lesen = 0x01";" Datenträger lesen = 0x01";""
" Anfangsadresse Low = 0x00";" Anfangsadresse Low = 0x00";""
" Anfangsadresse High = 0x00";" Anfangsadresse High = 0x00";""
" Chiplänge = Anzahl Bytes ";" Chiplänge = Anzahl Bytes ";""
" Kommando bereit";" Kommando bereit";""
" Statusbyte ";" Statusbyte ";""
" Datenübernahme Teil 1 ( 15 Datenbytes )";" Datenübernahme Teil 1 ( 15 Datenbytes )";""
" Bit 2: KRDY-Bit: Kommando Ready ";" Bit 2: KRDY-Bit: Kommando Ready ";""
" Datenübernahme Teil 1 ( 15 Datenbytes ), wenn AE-Bit 1";" Datenübernahme Teil 1 ( 15 Datenbytes ), wenn AE-Bit 1";""
" #Anzahl Wörter";" #Anzahl Wörter";""
" Pointer 1.Datenbyte/wort Eingangsspuffer";" Pointer 1.Datenbyte/wort Eingangsspuffer";""
" maximale Anzahl Wörter pro Übertragung";" maximale Anzahl Wörter pro Übertragung";""
" Übertragung des 1. Datenbytes";" Übertragung des 1. Datenbytes";""
" Übertragung des 1. Datenwortes";" Übertragung des 1. Datenwortes";""
" #Anzahl Bytes";" #Anzahl Bytes";""
" letztes Datenbyte Eingangspuffer Konvertierung ins Pointerformat";" letztes Datenbyte Eingangspuffer Konvertierung ins Pointerformat";""
" Pointer für PEB um 1 erhöhen";" Pointer für PEB um 1 erhöhen";""
" Pointer für DB137 um 1 erhöhen";" Pointer für DB137 um 1 erhöhen";""
" Kommando-Code 0:";" Kommando-Code 0:";""
" Werkzeug anlegen, beladen und Werkzeugdaten schreiben";" Werkzeug anlegen, beladen und Werkzeugdaten schreiben";""
" anlegen,beladen,schreiben,";" anlegen,beladen,schreiben,";""
" Kommando-Code";" Kommando-Code";""
" TOA-Bereich";" TOA-Bereich";""
" Wenn 1 dann soll der Platz, der momentan an der Beladestelle steht, beladen werden ";" Wenn 1 dann soll der Platz, der momentan an der Beladestelle steht, beladen werden ";""
" Belademagazin";" Belademagazin";""
"      U     ""DB228"".Option.DM_Bit2";"      U     ""DB228"".Option.DM_Bit2";""
" =     ""DB227"".Ueberwachung_aktiv  // Überwachung aktiv";" =     ""DB227"".Ueberwachung_aktiv  // Überwachung aktiv";""
" Anzahl Zusatz-Werkzeugdaten";" Anzahl Zusatz-Werkzeugdaten";""
" Anzahl Zusatz-Schneidendaten";" Anzahl Zusatz-Schneidendaten";""
" Kommando-Code 11";" Kommando-Code 11";""
" Entladen von Magazinplatz ohne Werkzeug löschen";" Entladen von Magazinplatz ohne Werkzeug löschen";""
" wenn Anstoss über Taste an Beladestation erfolgt ist";" wenn Anstoss über Taste an Beladestation erfolgt ist";""
" Kommando-Code 14                                                                 ";" Kommando-Code 14                                                                 ";""
" Werkzeugdaten lesen";" Werkzeugdaten lesen";""
" wenn Anstoss über MMC-Entladen an Beladestation erfolgt ist";" wenn Anstoss über MMC-Entladen an Beladestation erfolgt ist";""
"gelesene T-ummer aus der WZ-Liste";"gelesene T-ummer aus der WZ-Liste";""
" Kommando-Code 12";" Kommando-Code 12";""
" Entladen von Magazinplatz und Werkzeug löschen";" Entladen von Magazinplatz und Werkzeug löschen";""
"      L     12";"      L     12";""
" Die Platznummer wird direkt nach Istwertlesen eingetragen";" Die Platznummer wird direkt nach Istwertlesen eingetragen";""
"      L     2";"      L     2";""
" Magazin-Nr Beladestation";" Magazin-Nr Beladestation";""
"      L     156";"      L     156";""
"      T     ""DB_WZV_DV"".WZV_TNummer";"      T     ""DB_WZV_DV"".WZV_TNummer";""
"M    180.1 Start Datenverteiler lesen von TDS";"M    180.1 Start Datenverteiler lesen von TDS";""
" Balluff Codeträger schreiben";" Balluff Codeträger schreiben";""
" Bilz Codeträger schreiben";" Bilz Codeträger schreiben";""
" kein neuer Auftrag, wenn das AA-Bit gesetzt ist";" kein neuer Auftrag, wenn das AA-Bit gesetzt ist";""
" Befehl: Codeträger schreiben";" Befehl: Codeträger schreiben";""
"      L     ""DM_DB_Balluf"".Schritt      // Schrittzähler";"      L     ""DM_DB_Balluf"".Schritt      // Schrittzähler";""
"      L     110";"      L     110";""
"  ==I   ";"  ==I   ";""
"Letzter Teil Datenübernahme;wenn:1";"Letzter Teil Datenübernahme;wenn:1";""
"      U     ""DM_DB_Balluf"".B_in_TO      // Bit 5: TO-Bit: Toggle-Bit Out";"      U     ""DM_DB_Balluf"".B_in_TO      // Bit 5: TO-Bit: Toggle-Bit Out";""
"      =     Hilfsmerker_schreiben";"      =     Hilfsmerker_schreiben";""
"      L     109                         // Rest schreiben";"      L     109                         // Rest schreiben";""
"      T     ""DM_DB_Balluf"".Schritt";"      T     ""DM_DB_Balluf"".Schritt";""
"      L     #Bytezaehler_schreiben";"      L     #Bytezaehler_schreiben";""
"/      L     DB224.DBW   12              //#Chiplaenge";"/      L     DB224.DBW   12              //#Chiplaenge";""
"      <I    ";"      <I    ";""
"      SPB   DAUS";"      SPB   DAUS";""
"      L     125                         // AV-Bit Invertieren";"      L     125                         // AV-Bit Invertieren";""
"      SPA   LOA";"      SPA   LOA";""
" letztes Datenbyte Ausgangspuffer";" letztes Datenbyte Ausgangspuffer";""
" Alle Daten auf Chip geschrieben";" Alle Daten auf Chip geschrieben";""
" AV Bit ruecksetzen";" AV Bit ruecksetzen";""
" Ausgabetelegramm Maschine --> TDS :  Bytes auf Codeträger schreiben ";" Ausgabetelegramm Maschine --> TDS :  Bytes auf Codeträger schreiben ";""
" Datenträger beschreiben = 0x02";" Datenträger beschreiben = 0x02";""
" Pointer für PAB um 1 erhöhen";" Pointer für PAB um 1 erhöhen";""
" M 180.2 Start Datenverteiler loeschen beim Entladen";" M 180.2 Start Datenverteiler loeschen beim Entladen";""
" Scheidenanzahl nicht 1-2";" Scheidenanzahl nicht 1-2";""
" Werkzeugbezeichner und Duplonummer nicht gleich";" Werkzeugbezeichner und Duplonummer nicht gleich";""
" FM, Falsches Werkzeug am Entladeplatz";" FM, Falsches Werkzeug am Entladeplatz";""
" Fehler BALLUFF";" Fehler BALLUFF";""
" Fehlerkennung";" Fehlerkennung";""
"Fehler BILZ";"Fehler BILZ";""
" Angegebene Länge konnte nicht gelesen werden";" Angegebene Länge konnte nicht gelesen werden";""
" Angegebene Länge konnte nicht geschrieben werden";" Angegebene Länge konnte nicht geschrieben werden";""
" LESEN: Zeitüberschreitung für das toggeln DAHS-Bit";" LESEN: Zeitüberschreitung für das toggeln DAHS-Bit";""
" SCHREIBEN: Zeitüberschreitung für das toggeln DAHS-Bit";" SCHREIBEN: Zeitüberschreitung für das toggeln DAHS-Bit";""
" M 180.0 Start Datenverteiler schreiben von TDS";" M 180.0 Start Datenverteiler schreiben von TDS";""
" M 180.3 Start Datenverteiler loeschen bei Fehler Wzg beladen";" M 180.3 Start Datenverteiler loeschen bei Fehler Wzg beladen";""
" PF Start Datenverteiler";" PF Start Datenverteiler";""
" DB224.DBD  104";" DB224.DBD  104";""
" Kommandocode";" Kommandocode";""
" FB94 Error";" FB94 Error";""
" FB94 Done";" FB94 Done";""
" FB94 Activ";" FB94 Activ";""
" Auswertung, wenn Datenverteilung durchgeführt wurde";" Auswertung, wenn Datenverteilung durchgeführt wurde";""
" Start Datenverteiler loeschen Beim Entladen";" Start Datenverteiler loeschen Beim Entladen";""
" Werkzeugdaten sind geschrieben";" Werkzeugdaten sind geschrieben";""
" Werkzeugdaten sind gelesen";" Werkzeugdaten sind gelesen";""
" Werkzeugdaten sind gelöscht";" Werkzeugdaten sind gelöscht";""
" Start Datenverteiler loeschen bei Fehler Wzg beladen";" Start Datenverteiler loeschen bei Fehler Wzg beladen";""
" Kommando-Code 15: Werkzeug löschen";" Kommando-Code 15: Werkzeug löschen";""
"#ModeFB229";"#ModeFB229";""
"      U     #Anf_Konvert_beladen";"      U     #Anf_Konvert_beladen";""
"      O     ""DB_VGL_DMTDC"".Softkeys.Konv_beladen";"      O     ""DB_VGL_DMTDC"".Softkeys.Konv_beladen";""
"      UN    #Anf_Konvert_entladen";"      UN    #Anf_Konvert_entladen";""
"      UN    #Anf_Konvert_vergleichen";"      UN    #Anf_Konvert_vergleichen";""
"      U     #Anf_Konvert_entladen";"      U     #Anf_Konvert_entladen";""
"      O     ""DB_VGL_DMTDC"".Softkeys.Konv_entladen";"      O     ""DB_VGL_DMTDC"".Softkeys.Konv_entladen";""
"      UN    #Anf_Konvert_beladen";"      UN    #Anf_Konvert_beladen";""
"      U     #Anf_Konvert_vergleichen";"      U     #Anf_Konvert_vergleichen";""
"      =     DB224.DBX   20.1            //#Start_Konverter";"      =     DB224.DBX   20.1            //#Start_Konverter";""
"----";"----";""
"#Start_Konverter";"#Start_Konverter";""
"Error";"Error";""
"State";"State";""
"Fehlermeldungen Konverter";"Fehlermeldungen Konverter";""
"State Konverter";"State Konverter";""
"Wz Radius zu Groß";"Wz Radius zu Groß";""
"WZ Länge zu lang";"WZ Länge zu lang";""
"Falscher WZ-TYP";"Falscher WZ-TYP";""
"Falsche Wz-Größe (Techspace hat WZ-Größentypen)";"Falsche Wz-Größe (Techspace hat WZ-Größentypen)";""
"Werkzeug war bereit im Eisatz darf nicht mehr beladen werden";"Werkzeug war bereit im Eisatz darf nicht mehr beladen werden";""
"MW860";"MW860";""
" Maschine Aus";" Maschine Aus";""
" oder Vorschub Halt";" oder Vorschub Halt";""
" oder Reset Modul";" oder Reset Modul";""
" Status-Bit setzen";" Status-Bit setzen";""
" Sobald der PW";" Sobald der PW";""
" Beendet wird";" Beendet wird";""
" Signale an NC ruecksetzen";" Signale an NC ruecksetzen";""
" und Freigabe erfolgt";" und Freigabe erfolgt";""
" dann weiter";" dann weiter";""
" sonst bei Tastendruck";" sonst bei Tastendruck";""
" Freigabe SOKO";" Freigabe SOKO";""
" oder bei M99";" oder bei M99";""
" den Freigabemerker negieren";" den Freigabemerker negieren";""
" Je nach Anwahl entweder beenden";" Je nach Anwahl entweder beenden";""
" Stellung des PW = 0 Grad";" Stellung des PW = 0 Grad";""
" Stellung des PW = 180 Grad";" Stellung des PW = 180 Grad";""
" oder Fehler ausgeben";" oder Fehler ausgeben";""
" Je nach Anwahl entweder beenden oder";" Je nach Anwahl entweder beenden oder";""
" Rueckmeldung ruecksetzen";" Rueckmeldung ruecksetzen";""
"      U     ""DB_PW_DATA"".In.IX_PW_Dreh_0";"      U     ""DB_PW_DATA"".In.IX_PW_Dreh_0";""
"      U     ""DB_PW_DATA"".In.IX_PW_Dreh_180";"      U     ""DB_PW_DATA"".In.IX_PW_Dreh_180";""
" WZ Verriegelung und Grundstellung";" WZ Verriegelung und Grundstellung";""
" Rad";" Rad";""
" Vertikalkette";" Vertikalkette";""
"""M_MAG_Laeuft""";"""M_MAG_Laeuft""";""
